22	Outbound	0022_0062	2014-03-01 16:01:00	30
22	Outbound	0022_0062	2014-03-01 16:13:00	41
22	Outbound	0022_0062	2014-03-01 16:25:00	34
22	Outbound	0022_0062	2014-03-01 16:37:00	35
22	Outbound	0022_0062	2014-03-01 16:49:00	38
22	Outbound	0022_0062	2014-03-01 17:01:00	29
22	Outbound	0022_0062	2014-03-01 17:13:00	38
22	Outbound	0022_0062	2014-03-01 17:25:00	44
22	Outbound	0022_0062	2014-03-01 17:42:00	32
22	Outbound	0022_0062	2014-03-01 17:55:00	42
22	Outbound	0022_0062	2014-03-01 18:10:00	34
22	Outbound	0022_0062	2014-03-01 18:25:00	28
22	Outbound	0022_0062	2014-03-01 18:40:00	27
22	Outbound	0022_0062	2014-03-01 18:55:00	33
22	Outbound	0022_0062	2014-03-01 19:10:00	28
22	Outbound	0022_0062	2014-03-01 19:25:00	35
22	Outbound	0022_0062	2014-03-01 19:40:00	23
22	Outbound	0022_0062	2014-03-01 19:55:00	34
22	Outbound	0022_0062	2014-03-01 20:15:00	21
22	Outbound	0022_0062	2014-03-01 20:35:00	29
22	Outbound	0022_0062	2014-03-01 21:03:00	19
22	Outbound	0022_0062	2014-03-01 21:15:00	27
22	Outbound	0022_0062	2014-03-01 21:35:00	19
22	Outbound	0022_0062	2014-03-01 21:55:00	32
22	Outbound	0022_0062	2014-03-01 22:15:00	26
22	Outbound	0022_0062	2014-03-01 22:35:00	25
22	Outbound	0022_0062	2014-03-01 22:55:00	23
22	Outbound	0022_0062	2014-03-01 23:15:00	28
22	Outbound	0022_0062	2014-03-01 23:35:00	21
22	Outbound	0022_0062	2014-03-02 00:00:00	1438
22	Outbound	0022_0062	2014-03-02 00:30:00	21
23	Inbound	0023_0047	2014-03-01 04:55:00	31
23	Inbound	0023_0047	2014-03-01 05:10:00	28
23	Inbound	0023_0047	2014-03-01 05:25:00	35
23	Inbound	0023_0047	2014-03-01 05:40:00	30
23	Inbound	0023_0047	2014-03-01 05:55:00	44
23	Inbound	0023_0047	2014-03-01 06:10:00	35
23	Inbound	0023_0047	2014-03-01 06:25:00	34
23	Inbound	0023_0047	2014-03-01 06:40:00	36
23	Inbound	0023_0047	2014-03-01 06:55:00	43
23	Inbound	0023_0047	2014-03-01 07:10:00	30
23	Inbound	0023_0047	2014-03-01 07:25:00	40
23	Inbound	0023_0047	2014-03-01 07:40:00	35
23	Inbound	0023_0047	2014-03-01 07:55:00	27
23	Inbound	0023_0047	2014-03-01 08:10:00	31
23	Inbound	0023_0047	2014-03-01 08:25:00	28
23	Inbound	0023_0047	2014-03-01 08:40:00	39
23	Inbound	0023_0047	2014-03-01 08:54:00	40
23	Inbound	0023_0047	2014-03-01 09:08:00	30
23	Inbound	0023_0047	2014-03-01 09:22:00	41
23	Inbound	0023_0047	2014-03-01 09:36:00	30
23	Inbound	0023_0047	2014-03-01 09:50:00	33
23	Inbound	0023_0047	2014-03-01 10:00:00	37
23	Inbound	0023_0047	2014-03-01 10:10:00	35
23	Inbound	0023_0047	2014-03-01 10:20:00	33
23	Inbound	0023_0047	2014-03-01 10:30:00	38
23	Inbound	0023_0047	2014-03-01 10:40:00	40
23	Inbound	0023_0047	2014-03-01 10:50:00	38
23	Inbound	0023_0047	2014-03-01 11:00:00	38
23	Inbound	0023_0047	2014-03-01 11:10:00	46
23	Inbound	0023_0047	2014-03-01 11:20:00	34
23	Inbound	0023_0047	2014-03-01 11:30:00	32
23	Inbound	0023_0047	2014-03-01 11:40:00	43
23	Inbound	0023_0047	2014-03-01 11:50:00	36
23	Inbound	0023_0047	2014-03-01 12:00:00	32
23	Inbound	0023_0047	2014-03-01 12:10:00	39
23	Inbound	0023_0047	2014-03-01 12:20:00	40
23	Inbound	0023_0047	2014-03-01 12:30:00	32
23	Inbound	0023_0047	2014-03-01 12:40:00	36
23	Inbound	0023_0047	2014-03-01 12:50:00	41
23	Inbound	0023_0047	2014-03-01 13:00:00	37
23	Inbound	0023_0047	2014-03-01 13:10:00	35
23	Inbound	0023_0047	2014-03-01 13:20:00	42
23	Inbound	0023_0047	2014-03-01 13:30:00	34
23	Inbound	0023_0047	2014-03-01 13:40:00	38
23	Inbound	0023_0047	2014-03-01 13:50:00	45
23	Inbound	0023_0047	2014-03-01 14:00:00	37
23	Inbound	0023_0047	2014-03-01 14:10:00	40
23	Inbound	0023_0047	2014-03-01 14:20:00	39
23	Inbound	0023_0047	2014-03-01 14:30:00	45
23	Inbound	0023_0047	2014-03-01 14:40:00	37
23	Inbound	0023_0047	2014-03-01 14:52:00	32
23	Inbound	0023_0047	2014-03-01 15:04:00	37
23	Inbound	0023_0047	2014-03-01 15:16:00	37
23	Inbound	0023_0047	2014-03-01 15:28:00	38
23	Inbound	0023_0047	2014-03-01 15:40:00	65
23	Inbound	0023_0047	2014-03-01 15:52:00	35
23	Inbound	0023_0047	2014-03-01 16:04:00	38
23	Inbound	0023_0047	2014-03-01 16:16:00	40
23	Inbound	0023_0047	2014-03-01 16:28:00	38
23	Inbound	0023_0047	2014-03-01 16:40:00	32
23	Inbound	0023_0047	2014-03-01 16:52:00	41
23	Inbound	0023_0047	2014-03-01 17:04:00	40
23	Inbound	0023_0047	2014-03-01 17:16:00	33
23	Inbound	0023_0047	2014-03-01 17:28:00	35
23	Inbound	0023_0047	2014-03-01 17:40:00	37
23	Inbound	0023_0047	2014-03-01 17:54:00	28
23	Inbound	0023_0047	2014-03-01 18:04:00	35
23	Inbound	0023_0047	2014-03-01 18:16:00	38
23	Inbound	0023_0047	2014-03-01 18:28:00	36
23	Inbound	0023_0047	2014-03-01 18:40:00	29
23	Inbound	0023_0047	2014-03-01 18:52:00	50
23	Inbound	0023_0047	2014-03-01 19:04:00	39
23	Inbound	0023_0047	2014-03-01 19:16:00	42
23	Inbound	0023_0047	2014-03-01 19:28:00	40
23	Inbound	0023_0047	2014-03-01 19:40:00	29
23	Inbound	0023_0047	2014-03-01 19:57:00	39
23	Inbound	0023_0047	2014-03-01 20:14:00	39
23	Inbound	0023_0047	2014-03-01 20:31:00	38
23	Inbound	0023_0047	2014-03-01 20:48:00	31
23	Inbound	0023_0047	2014-03-01 21:05:00	31
23	Inbound	0023_0047	2014-03-01 21:22:00	33
23	Inbound	0023_0047	2014-03-01 21:39:00	24
23	Inbound	0023_0047	2014-03-01 21:59:00	43
23	Inbound	0023_0047	2014-03-01 22:13:00	27
23	Inbound	0023_0047	2014-03-01 22:30:00	35
23	Inbound	0023_0047	2014-03-01 22:50:00	34
23	Inbound	0023_0047	2014-03-01 23:10:00	30
23	Inbound	0023_0047	2014-03-01 23:30:00	29
23	Inbound	0023_0047	2014-03-01 23:50:00	1435
23	Inbound	0023_0047	2014-03-02 00:15:00	34
23	Inbound	0023_0047	2014-03-02 00:40:00	32
23	Inbound	0023_0047	2014-03-02 01:06:00	49
23	Outbound	0023_0052	2014-03-01 04:40:00	19
23	Outbound	0023_0052	2014-03-01 05:10:00	22
23	Outbound	0023_0052	2014-03-01 05:25:00	17
23	Outbound	0023_0052	2014-03-01 05:40:00	30
23	Outbound	0023_0052	2014-03-01 05:55:00	19
23	Outbound	0023_0052	2014-03-01 06:10:00	32
23	Outbound	0023_0052	2014-03-01 06:25:00	20
23	Outbound	0023_0052	2014-03-01 06:40:00	29
23	Outbound	0023_0052	2014-03-01 06:55:00	29
23	Outbound	0023_0052	2014-03-01 07:10:00	28
23	Outbound	0023_0052	2014-03-01 07:25:00	24
23	Outbound	0023_0052	2014-03-01 07:40:00	32
23	Outbound	0023_0052	2014-03-01 07:54:00	26
23	Outbound	0023_0052	2014-03-01 08:08:00	31
23	Outbound	0023_0052	2014-03-01 08:22:00	36
23	Outbound	0023_0052	2014-03-01 08:36:00	49
23	Outbound	0023_0052	2014-03-01 08:50:00	44
23	Outbound	0023_0052	2014-03-01 09:04:00	44
23	Outbound	0023_0052	2014-03-01 09:18:00	42
23	Outbound	0023_0052	2014-03-01 09:32:00	42
23	Outbound	0023_0052	2014-03-01 09:46:00	41
23	Outbound	0023_0052	2014-03-01 10:00:00	38
23	Outbound	0023_0052	2014-03-01 10:12:00	52
23	Outbound	0023_0052	2014-03-01 10:29:00	28
23	Outbound	0023_0052	2014-03-01 10:32:00	46
23	Outbound	0023_0052	2014-03-01 10:42:00	28
23	Outbound	0023_0052	2014-03-01 10:52:00	36
23	Outbound	0023_0052	2014-03-01 11:02:00	41
23	Outbound	0023_0052	2014-03-01 11:12:00	40
23	Outbound	0023_0052	2014-03-01 11:22:00	38
23	Outbound	0023_0052	2014-03-01 11:32:00	41
23	Outbound	0023_0052	2014-03-01 11:42:00	44
23	Outbound	0023_0052	2014-03-01 11:52:00	28
23	Outbound	0023_0052	2014-03-01 12:02:00	49
23	Outbound	0023_0052	2014-03-01 12:12:00	45
23	Outbound	0023_0052	2014-03-01 12:22:00	39
23	Outbound	0023_0052	2014-03-01 12:32:00	39
23	Outbound	0023_0052	2014-03-01 12:42:00	52
23	Outbound	0023_0052	2014-03-01 12:52:00	40
23	Outbound	0023_0052	2014-03-01 13:02:00	46
23	Outbound	0023_0052	2014-03-01 13:12:00	47
23	Outbound	0023_0052	2014-03-01 13:22:00	40
23	Outbound	0023_0052	2014-03-01 13:32:00	36
23	Outbound	0023_0052	2014-03-01 13:42:00	45
23	Outbound	0023_0052	2014-03-01 13:52:00	45
23	Outbound	0023_0052	2014-03-01 14:02:00	41
23	Outbound	0023_0052	2014-03-01 14:12:00	44
23	Outbound	0023_0052	2014-03-01 14:22:00	41
23	Outbound	0023_0052	2014-03-01 14:32:00	33
23	Outbound	0023_0052	2014-03-01 14:42:00	46
23	Outbound	0023_0052	2014-03-01 14:52:00	47
23	Outbound	0023_0052	2014-03-01 15:02:00	49
23	Outbound	0023_0052	2014-03-01 15:12:00	49
23	Outbound	0023_0052	2014-03-01 15:24:00	38
23	Outbound	0023_0052	2014-03-01 15:36:00	52
23	Outbound	0023_0052	2014-03-01 15:48:00	29
23	Outbound	0023_0052	2014-03-01 16:00:00	42
23	Outbound	0023_0052	2014-03-01 16:12:00	47
23	Outbound	0023_0052	2014-03-01 16:24:00	34
23	Outbound	0023_0052	2014-03-01 16:36:00	39
23	Outbound	0023_0052	2014-03-01 16:48:00	41
23	Outbound	0023_0052	2014-03-01 17:00:00	34
23	Outbound	0023_0052	2014-03-01 17:12:00	37
23	Outbound	0023_0052	2014-03-01 17:24:00	43
23	Outbound	0023_0052	2014-03-01 17:36:00	38
23	Outbound	0023_0052	2014-03-01 17:48:00	48
23	Outbound	0023_0052	2014-03-01 18:00:00	28
23	Outbound	0023_0052	2014-03-01 18:12:00	27
23	Outbound	0023_0052	2014-03-01 18:24:00	31
23	Outbound	0023_0052	2014-03-01 18:36:00	35
23	Outbound	0023_0052	2014-03-01 18:48:00	39
23	Outbound	0023_0052	2014-03-01 19:00:00	30
23	Outbound	0023_0052	2014-03-01 19:12:00	39
23	Outbound	0023_0052	2014-03-01 19:24:00	34
23	Outbound	0023_0052	2014-03-01 19:36:00	28
23	Outbound	0023_0052	2014-03-01 19:48:00	33
23	Outbound	0023_0052	2014-03-01 20:00:00	24
23	Outbound	0023_0052	2014-03-01 20:15:00	27
23	Outbound	0023_0052	2014-03-01 20:32:00	39
23	Outbound	0023_0052	2014-03-01 20:49:00	37
23	Outbound	0023_0052	2014-03-01 21:06:00	32
23	Outbound	0023_0052	2014-03-01 21:23:00	38
23	Outbound	0023_0052	2014-03-01 21:40:00	31
23	Outbound	0023_0052	2014-03-01 22:00:00	29
23	Outbound	0023_0052	2014-03-01 22:23:00	26
23	Outbound	0023_0052	2014-03-01 22:40:00	30
23	Outbound	0023_0052	2014-03-01 23:00:00	28
23	Outbound	0023_0052	2014-03-01 23:20:00	32
23	Outbound	0023_0052	2014-03-01 23:40:00	1438
23	Outbound	0023_0052	2014-03-02 00:00:00	1434
23	Outbound	0023_0052	2014-03-02 00:20:00	29
23	Outbound	0023_0052	2014-03-02 00:40:00	26
23	Outbound	0023_0052	2014-03-02 01:02:00	35
28	Inbound	002820043	2014-03-01 03:20:00	20
28	Inbound	002820043	2014-03-01 03:59:00	21
28	Inbound	002820043	2014-03-01 04:45:00	53
28	Inbound	0028_0047	2014-03-01 05:12:00	31
28	Inbound	0028_0047	2014-03-01 05:37:00	38
28	Inbound	0028_0047	2014-03-01 06:00:00	30
28	Inbound	0028_0047	2014-03-01 06:15:00	38
28	Inbound	0028_0047	2014-03-01 06:30:00	40
28	Inbound	0028_0047	2014-03-01 06:45:00	59
28	Inbound	0028_0047	2014-03-01 07:00:00	39
28	Inbound	0028_0047	2014-03-01 07:15:00	47
28	Inbound	0028_0047	2014-03-01 07:30:00	47
28	Inbound	0028_0047	2014-03-01 07:40:00	45
28	Inbound	0028_0047	2014-03-01 07:50:00	35
28	Inbound	0028_0047	2014-03-01 08:00:00	60
28	Inbound	0028_0047	2014-03-01 08:11:00	51
28	Inbound	0028_0047	2014-03-01 08:22:00	48
28	Inbound	0028_0047	2014-03-01 08:33:00	65
