HeadwayId,ServiceDate: chararray,StartTimeInMin,RouteName: chararray,RouteDirectionName: chararray,Trip_1: int,Trip_2: int,StopName: bytearray,ActHeadway,ScheduledHeadway,HeadwayDifference,ID,AvgAct,AvgSch,AvgStartTime,AbsDifference,AvgDifference
20,3/1/2014,583,23,Inbound,4232990,4233026,Washington St @ Bowdoin St,31,14,17,,,,,17,
20,3/1/2014,586,23,Inbound,4232990,4233026,Washington St @ Columbia Rd,31,14,17,,,,,17,
20,3/1/2014,591,23,Inbound,4232990,4233026,Warren St @ Sunderland St,31,14,17,,,,,17,
20,3/1/2014,594,23,Inbound,4232990,4233026,Warren St @ Quincy St,31,14,17,,,,,17,
20,3/1/2014,597,23,Inbound,4232990,4233026,Warren St @ Moreland St,33,14,19,,,,,19,
20,3/1/2014,600,23,Inbound,4232990,4233026,Dudley Station,33,14,19,,,,,19,
20,3/1/2014,603,23,Inbound,4232990,4233026,Malcolm X Blvd @ Tremont St,34,14,20,,,,,20,
20,3/1/2014,606,23,Inbound,4232990,4233026,Ruggles Sta - Upper Level,36,14,22,,,,,22,
21,3/1/2014,590,23,Inbound,4233026,4233174,Ashmont Station,-8,10,-18,,,,,18,
21,3/1/2014,592,23,Inbound,4233026,4233174,Talbot Ave @ Centre St,-7,10,-17,,,,,17,
21,3/1/2014,597,23,Inbound,4233026,4233174,Washington St @ Bowdoin St,-3,10,-13,,,,,13,
21,3/1/2014,600,23,Inbound,4233026,4233174,Washington St @ Columbia Rd,-2,10,-12,,,,,12,
21,3/1/2014,605,23,Inbound,4233026,4233174,Warren St @ Sunderland St,-1,10,-11,,,,,11,
21,3/1/2014,608,23,Inbound,4233026,4233174,Warren St @ Quincy St,-2,10,-12,,,,,12,
21,3/1/2014,611,23,Inbound,4233026,4233174,Warren St @ Moreland St,-1,10,-11,,,,,11,
21,3/1/2014,614,23,Inbound,4233026,4233174,Dudley Station,0,10,-10,,,,,10,
21,3/1/2014,617,23,Inbound,4233026,4233174,Malcolm X Blvd @ Tremont St,0,10,-10,,,,,10,
21,3/1/2014,620,23,Inbound,4233026,4233174,Ruggles Sta - Upper Level,-2,10,-12,,,,,12,
22,3/1/2014,600,23,Inbound,4233174,4233075,Ashmont Station,20,10,10,,,,,10,
22,3/1/2014,602,23,Inbound,4233174,4233075,Talbot Ave @ Centre St,19,10,9,,,,,9,
22,3/1/2014,607,23,Inbound,4233174,4233075,Washington St @ Bowdoin St,20,10,10,,,,,10,
22,3/1/2014,610,23,Inbound,4233174,4233075,Washington St @ Columbia Rd,21,10,11,,,,,11,
22,3/1/2014,615,23,Inbound,4233174,4233075,Warren St @ Sunderland St,20,10,10,,,,,10,
22,3/1/2014,618,23,Inbound,4233174,4233075,Warren St @ Quincy St,20,10,10,,,,,10,
22,3/1/2014,621,23,Inbound,4233174,4233075,Warren St @ Moreland St,18,10,8,,,,,8,
22,3/1/2014,624,23,Inbound,4233174,4233075,Dudley Station,18,10,8,,,,,8,
22,3/1/2014,627,23,Inbound,4233174,4233075,Malcolm X Blvd @ Tremont St,17,10,7,,,,,7,
22,3/1/2014,630,23,Inbound,4233174,4233075,Ruggles Sta - Upper Level,18,10,8,,,,,8,
23,3/1/2014,610,23,Inbound,4233075,4233199,Ashmont Station,0,10,-10,,,,,10,
23,3/1/2014,612,23,Inbound,4233075,4233199,Talbot Ave @ Centre St,1,10,-9,,,,,9,
